QUANTITY                                ,PRODUCT_ID ,LOCATION_ID,BARCODE             ,PRODUCT_CODE        ,LOCATION_DESC                                               
                                   .0000,-2147482269,010        ,4000000612650       ,04000000040801      ,UKRAYNA DEPO                                                
                                  1.0000,-2147482266,009        ,4000000613046       ,04000000040901      ,PETEK RUSS                                                  
                                   .0000,-2147482266,002        ,4000000613046       ,04000000040901      ,MAMUL DEPO                                                  
                                 28.0000,-2147482260,001        ,4000000613824       ,04000000041401      ,KAMPANYA DEPO                                               
                                  1.0000,-2147482255,008        ,7630000039170       ,04000000043801      ,SHOWROOM                                                    
                                  1.0000,-2147482254,008        ,7630000042859       ,04000000044001      ,SHOWROOM                                                    
                                   .0000,-2147482254,005        ,7630000042859       ,04000000044001      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482254,009        ,7630000042859       ,04000000044001      ,PETEK RUSS                                                  
                                   .0000,-2147482254,003        ,7630000042859       ,04000000044001      ,BULGARÝSTAN DEPO                                            
                                  8.0000,-2147482254,002        ,7630000042859       ,04000000044001      ,MAMUL DEPO                                                  
                                 20.0000,-2147482248,002        ,4000000617334       ,04000000233501      ,MAMUL DEPO                                                  
                                   .0000,-2147482248,009        ,4000000617334       ,04000000233501      ,PETEK RUSS                                                  
                                  1.0000,-2147482248,008        ,4000000617334       ,04000000233501      ,SHOWROOM                                                    
                                 10.0000,-2147482248,022        ,4000000617334       ,04000000233501      ,ANNA BABOK                                                  
                                  6.0000,-2147482246,022        ,4000000617723       ,04000000233601      ,ANNA BABOK                                                  
                                   .0000,-2147482246,005        ,4000000617723       ,04000000233601      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482246,010        ,4000000617723       ,04000000233601      ,UKRAYNA DEPO                                                
                                 12.0000,-2147482246,002        ,4000000617723       ,04000000233601      ,MAMUL DEPO                                                  
                                  9.0000,-2147482240,001        ,8870000728981       ,04000000730501      ,KAMPANYA DEPO                                               
                                   .0000,-2147482212,001        ,7630000025173       ,04002000233631      ,KAMPANYA DEPO                                               
                                  6.0000,-2147482207,001        ,7630000027290       ,04002000233715      ,KAMPANYA DEPO                                               
                                 21.0000,-2147482173,001        ,4000000870838       ,04004000034601      ,KAMPANYA DEPO                                               
                                   .0000,-2147482170,009        ,4000000870920       ,04004000034610      ,PETEK RUSS                                                  
                                   .0000,-2147482107,010        ,4000000900474       ,04004100030101      ,UKRAYNA DEPO                                                
                                   .0000,-2147482107,003        ,4000000900474       ,04004100030101      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482107,002        ,4000000900474       ,04004100030101      ,MAMUL DEPO                                                  
                                 16.0000,-2147482106,002        ,4000000900481       ,04004100030102      ,MAMUL DEPO                                                  
                                   .0000,-2147482106,010        ,4000000900481       ,04004100030102      ,UKRAYNA DEPO                                                
                                   .0000,-2147482104,010        ,4000000900566       ,04004100030110      ,UKRAYNA DEPO                                                
                                   .0000,-2147482104,005        ,4000000900566       ,04004100030110      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482104,002        ,4000000900566       ,04004100030110      ,MAMUL DEPO                                                  
                                   .0000,-2147482093,002        ,4000000902515       ,04004100030610      ,MAMUL DEPO                                                  
                                   .0000,-2147482093,005        ,4000000902515       ,04004100030610      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482093,003        ,4000000902515       ,04004100030610      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147482093,009        ,4000000902515       ,04004100030610      ,PETEK RUSS                                                  
                                 11.0000,-2147482090,001        ,4000000903208       ,04004100030801      ,KAMPANYA DEPO                                               
                                  1.0000,-2147482060,008        ,4000000913825       ,04004100033610      ,SHOWROOM                                                    
                                   .0000,-2147482048,005        ,4000000917632       ,04004100034601      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482048,009        ,4000000917632       ,04004100034601      ,PETEK RUSS                                                  
                                   .0000,-2147482048,010        ,4000000917632       ,04004100034601      ,UKRAYNA DEPO                                                
                                  6.0000,-2147482048,002        ,4000000917632       ,04004100034601      ,MAMUL DEPO                                                  
                                   .0000,-2147482045,009        ,4000000917724       ,04004100034610      ,PETEK RUSS                                                  
                                   .0000,-2147482039,005        ,4000000920366       ,04004100035501      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147482039,002        ,4000000920366       ,04004100035501      ,MAMUL DEPO                                                  
                                   .0000,-2147482036,005        ,4000000920458       ,04004100035510      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147482023,001        ,4000000922919       ,04004100036322      ,KAMPANYA DEPO                                               
                                 25.0000,-2147481980,002        ,1110000090716       ,04004100037901      ,MAMUL DEPO                                                  
                                   .0000,-2147481980,010        ,1110000090716       ,04004100037901      ,UKRAYNA DEPO                                                
                                 19.0000,-2147481979,002        ,1110000090747       ,04004100037902      ,MAMUL DEPO                                                  
                                   .0000,-2147481977,002        ,1110000090822       ,04004100037910      ,MAMUL DEPO                                                  
                                   .0000,-2147481977,010        ,1110000090822       ,04004100037910      ,UKRAYNA DEPO                                                
                                   .0000,-2147481977,009        ,1110000090822       ,04004100037910      ,PETEK RUSS                                                  
                                   .0000,-2147481977,005        ,1110000090822       ,04004100037910      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147481977,008        ,1110000090822       ,04004100037910      ,SHOWROOM                                                    
                                 27.0000,-2147481970,002        ,4000000931287       ,04004100038901      ,MAMUL DEPO                                                  
                                 10.0000,-2147481954,002        ,4000000935193       ,04004100040002      ,MAMUL DEPO                                                  
                                   .0000,-2147481948,002        ,4000000935964       ,04004100040201      ,MAMUL DEPO                                                  
                                   .0000,-2147481948,001        ,4000000935964       ,04004100040201      ,KAMPANYA DEPO                                               
                                   .0000,-2147481948,005        ,4000000935964       ,04004100040201      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147481941,002        ,4000000937135       ,04004100040501      ,MAMUL DEPO                                                  
                                  3.0000,-2147481940,002        ,4000000937142       ,04004100040502      ,MAMUL DEPO                                                  
                                  5.0000,-2147481931,002        ,4000000937920       ,04004100040702      ,MAMUL DEPO                                                  
                                 18.0000,-2147481925,002        ,4000000938309       ,04004100040801      ,MAMUL DEPO                                                  
                                  4.0000,-2147481924,002        ,4000000938316       ,04004100040802      ,MAMUL DEPO                                                  
                                   .0000,-2147481923,002        ,4000000938392       ,04004100040810      ,MAMUL DEPO                                                  
                                  1.0000,-2147481923,008        ,4000000938392       ,04004100040810      ,SHOWROOM                                                    
                                   .0000,-2147481923,009        ,4000000938392       ,04004100040810      ,PETEK RUSS                                                  
                                   .0000,-2147481923,010        ,4000000938392       ,04004100040810      ,UKRAYNA DEPO                                                
                                   .0000,-2147481923,003        ,4000000938392       ,04004100040810      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147481917,009        ,4000000938699       ,04004100040901      ,PETEK RUSS                                                  
                                   .0000,-2147481917,002        ,4000000938699       ,04004100040901      ,MAMUL DEPO                                                  
                                   .0000,-2147481903,001        ,7630000036605       ,04004100043601      ,KAMPANYA DEPO                                               
                                   .0000,-2147481900,002        ,7630000043009       ,04004100044001      ,MAMUL DEPO                                                  
                                   .0000,-2147481900,003        ,7630000043009       ,04004100044001      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147481900,005        ,7630000043009       ,04004100044001      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147481890,009        ,4000000942986       ,04004100233501      ,PETEK RUSS                                                  
                                 20.0000,-2147481890,002        ,4000000942986       ,04004100233501      ,MAMUL DEPO                                                  
                                 10.0000,-2147481888,002        ,4000000943075       ,04004100233510      ,MAMUL DEPO                                                  
                                   .0000,-2147481888,009        ,4000000943075       ,04004100233510      ,PETEK RUSS                                                  
                                   .0000,-2147481885,009        ,4000000943372       ,04004100233601      ,PETEK RUSS                                                  
                                   .0000,-2147481885,005        ,4000000943372       ,04004100233601      ,KAZAKÝSTAN DEPO                                             
                                  5.0000,-2147481885,022        ,4000000943372       ,04004100233601      ,ANNA BABOK                                                  
                                  2.0000,-2147481885,002        ,4000000943372       ,04004100233601      ,MAMUL DEPO                                                  
                                   .0000,-2147481882,002        ,4000000943464       ,04004100233610      ,MAMUL DEPO                                                  
                                   .0000,-2147481882,009        ,4000000943464       ,04004100233610      ,PETEK RUSS                                                  
                                  3.0000,-2147481875,002        ,7520000011682       ,04004100239410      ,MAMUL DEPO                                                  
                                  1.0000,-2147481873,008        ,7630000016102       ,04004100431PA14     ,SHOWROOM                                                    
                                  1.0000,-2147481831,001        ,7630000024251       ,04004200233631      ,KAMPANYA DEPO                                               
                                  3.0000,-2147481816,001        ,5000000146178       ,04004600033500      ,KAMPANYA DEPO                                               
                                 23.0000,-2147481812,001        ,5000000146376       ,04004600033520      ,KAMPANYA DEPO                                               
                                  1.0000,-2147481805,001        ,5000000150465       ,04004600034600      ,KAMPANYA DEPO                                               
                                  1.0000,-2147481794,001        ,5000000153190       ,04004600035500      ,KAMPANYA DEPO                                               
                                 20.0000,-2147481790,001        ,5000000156313       ,04004600036500      ,KAMPANYA DEPO                                               
                                  4.0000,-2147481766,001        ,5000000165308       ,04004600039302      ,KAMPANYA DEPO                                               
                                  6.0000,-2147481765,001        ,5000000165322       ,04004600039304      ,KAMPANYA DEPO                                               
                                  1.0000,-2147481753,008        ,5000000170944       ,04004600040720      ,SHOWROOM                                                    
                                   .0000,-2147481721,001        ,7630000011732       ,04005200030601      ,KAMPANYA DEPO                                               
                                  1.0000,-2147481649,001        ,7630000043054       ,04005200044010      ,KAMPANYA DEPO                                               
                                  1.0000,-2147481623,008        ,7630000015143       ,04005200389VA15     ,SHOWROOM                                                    
                                  1.0000,-2147481622,008        ,7630000015150       ,04005200389VA16     ,SHOWROOM                                                    
                                  1.0000,-2147481613,008        ,7630000015037       ,04005200421VA04     ,SHOWROOM                                                    
                                  1.0000,-2147481604,008        ,7630000015198       ,04005200422PA07     ,SHOWROOM                                                    
                                  1.0000,-2147481603,008        ,7630000015204       ,04005200422PA19     ,SHOWROOM                                                    
                                  1.0000,-2147481601,008        ,7630000015495       ,04005200422PA28     ,SHOWROOM                                                    
                                  1.0000,-2147481599,008        ,7630000015501       ,04005200431PA29     ,SHOWROOM                                                    
                                  1.0000,-2147481596,008        ,7630000015006       ,04005202336VA01     ,SHOWROOM                                                    
                                  1.0000,-2147481594,008        ,7630000015020       ,04005202336VA03     ,SHOWROOM                                                    
                                   .0000,-2147481505,005        ,7630000018465       ,04006700030610      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147481505,009        ,7630000018465       ,04006700030610      ,PETEK RUSS                                                  
                                   .0000,-2147481505,003        ,7630000018465       ,04006700030610      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147481505,002        ,7630000018465       ,04006700030610      ,MAMUL DEPO                                                  
                                   .0000,-2147481489,002        ,1240000063738       ,04006700034601      ,MAMUL DEPO                                                  
                                  1.0000,-2147481489,009        ,1240000063738       ,04006700034601      ,PETEK RUSS                                                  
                                   .0000,-2147481489,005        ,1240000063738       ,04006700034601      ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147481488,002        ,7630000011800       ,04006700034602      ,MAMUL DEPO                                                  
                                   .0000,-2147481486,009        ,7520000016274       ,04006700034610      ,PETEK RUSS                                                  
                                   .0000,-2147481471,009        ,7520000016304       ,04006700037910      ,PETEK RUSS                                                  
                                   .0000,-2147481471,005        ,7520000016304       ,04006700037910      ,KAZAKÝSTAN DEPO                                             
                                  7.0000,-2147481469,002        ,7520000015161       ,04006700038901      ,MAMUL DEPO                                                  
                                  1.0000,-2147481468,002        ,7520000015178       ,04006700038902      ,MAMUL DEPO                                                  
                                   .0000,-2147481455,002        ,7520000016281       ,04006700040710      ,MAMUL DEPO                                                  
                                   .0000,-2147481302,002        ,7630000040312       ,04009100030109      ,MAMUL DEPO                                                  
                                   .0000,-2147481302,005        ,7630000040312       ,04009100030109      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147481301,005        ,7630000040329       ,04009100030126      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147481301,002        ,7630000040329       ,04009100030126      ,MAMUL DEPO                                                  
                                   .0000,-2147481297,002        ,7630000040589       ,04009100034626      ,MAMUL DEPO                                                  
                                   .0000,-2147481294,002        ,7630000040442       ,04009100037909      ,MAMUL DEPO                                                  
                                   .0000,-2147481294,005        ,7630000040442       ,04009100037909      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147481294,009        ,7630000040442       ,04009100037909      ,PETEK RUSS                                                  
                                   .0000,-2147481294,010        ,7630000040442       ,04009100037909      ,UKRAYNA DEPO                                                
                                   .0000,-2147481293,005        ,7630000040459       ,04009100037926      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147481293,002        ,7630000040459       ,04009100037926      ,MAMUL DEPO                                                  
                                  5.0000,-2147481286,002        ,7630000041340       ,04009100040809      ,MAMUL DEPO                                                  
                                   .0000,-2147481286,010        ,7630000041340       ,04009100040809      ,UKRAYNA DEPO                                                
                                  3.0000,-2147481286,009        ,7630000041340       ,04009100040809      ,PETEK RUSS                                                  
                                   .0000,-2147481286,022        ,7630000041340       ,04009100040809      ,ANNA BABOK                                                  
                                   .0000,-2147481285,003        ,7630000041357       ,04009100040826      ,BULGARÝSTAN DEPO                                            
                                  3.0000,-2147481285,002        ,7630000041357       ,04009100040826      ,MAMUL DEPO                                                  
                                  1.0000,-2147481283,002        ,7630000041487       ,04009100040926      ,MAMUL DEPO                                                  
                                  3.0000,-2147481281,002        ,7630000041784       ,04009100041026      ,MAMUL DEPO                                                  
                                 -1.0000,-2147481279,002        ,7630000043115       ,04009100044009      ,MAMUL DEPO                                                  
                                  2.0000,-2147481279,005        ,7630000043115       ,04009100044009      ,KAZAKÝSTAN DEPO                                             
                                  3.0000,-2147481279,022        ,7630000043115       ,04009100044009      ,ANNA BABOK                                                  
                                 10.0000,-2147481278,005        ,7630000043122       ,04009100044026      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147481278,002        ,7630000043122       ,04009100044026      ,MAMUL DEPO                                                  
                                  1.0000,-2147481131,099        ,7630000041036       ,04010300040010      ,Fabrika Transfer                                            
                                  1.0000,-2147481027,008        ,7630000015457       ,04025400431PA25     ,SHOWROOM                                                    
                                  1.0000,-2147481026,008        ,7630000015464       ,04025400431PA26     ,SHOWROOM                                                    
                                  1.0000,-2147481025,008        ,7630000015471       ,04025400431PA27     ,SHOWROOM                                                    
                                  1.0000,-2147481014,008        ,7630000019790       ,04025800042918      ,SHOWROOM                                                    
                                  1.0000,-2147481010,008        ,7630000020659       ,04025800430V21      ,SHOWROOM                                                    
                                  1.0000,-2147481005,008        ,7630000015068       ,04026100423VA07     ,SHOWROOM                                                    
                                  1.0000,-2147481004,008        ,7630000015075       ,04026100423VA08     ,SHOWROOM                                                    
                                  1.0000,-2147481003,008        ,7630000015082       ,04026100423VA09     ,SHOWROOM                                                    
                                  1.0000,-2147480999,008        ,7630000015518       ,04026100425VA24     ,SHOWROOM                                                    
                                  1.0000,-2147480998,008        ,7630000015525       ,04026100425VA30     ,SHOWROOM                                                    
                                  1.0000,-2147480997,008        ,7630000015532       ,04026100425VA31     ,SHOWROOM                                                    
                                  3.0000,-2147480990,001        ,7630000013446       ,04026100430V22      ,KAMPANYA DEPO                                               
                                  1.0000,-2147480989,008        ,7630000015228       ,04026100430VA08     ,SHOWROOM                                                    
                                  1.0000,-2147480987,008        ,7630000015488       ,04026100430VA19     ,SHOWROOM                                                    
                                  1.0000,-2147480986,008        ,7630000015235       ,04026100430VA21     ,SHOWROOM                                                    
                                  1.0000,-2147480985,001        ,7630000015242       ,04026100430VA22     ,KAMPANYA DEPO                                               
                                  1.0000,-2147480931,008        ,7630000003416       ,04046B00037901      ,SHOWROOM                                                    
                                  1.0000,-2147480924,008        ,7630000003805       ,04046B00040701      ,SHOWROOM                                                    
                                   .0000,-2147480879,003        ,6000000177140       ,04400000030110      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147480879,010        ,6000000177140       ,04400000030110      ,UKRAYNA DEPO                                                
                                 19.0000,-2147480879,002        ,6000000177140       ,04400000030110      ,MAMUL DEPO                                                  
                                   .0000,-2147480876,002        ,6000000179090       ,04400000030610      ,MAMUL DEPO                                                  
                                   .0000,-2147480876,009        ,6000000179090       ,04400000030610      ,PETEK RUSS                                                  
                                   .0000,-2147480876,005        ,6000000179090       ,04400000030610      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147480876,022        ,6000000179090       ,04400000030610      ,ANNA BABOK                                                  
                                   .0000,-2147480868,009        ,6000000190019       ,04400000033510      ,PETEK RUSS                                                  
                                   .0000,-2147480868,003        ,6000000190019       ,04400000033510      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147480868,002        ,6000000190019       ,04400000033510      ,MAMUL DEPO                                                  
                                   .0000,-2147480859,002        ,6000000194307       ,04400000034610      ,MAMUL DEPO                                                  
                                   .0000,-2147480859,009        ,6000000194307       ,04400000034610      ,PETEK RUSS                                                  
                                   .0000,-2147480859,022        ,6000000194307       ,04400000034610      ,ANNA BABOK                                                  
                                 25.0000,-2147480859,           ,6000000194307       ,04400000034610      ,                                                            
                                  6.0000,-2147480851,022        ,6000000197032       ,04400000035510      ,ANNA BABOK                                                  
                                   .0000,-2147480851,009        ,6000000197032       ,04400000035510      ,PETEK RUSS                                                  
                                   .0000,-2147480851,005        ,6000000197032       ,04400000035510      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147480851,002        ,6000000197032       ,04400000035510      ,MAMUL DEPO                                                  
                                  7.0000,-2147480838,002        ,1240000067774       ,04400000037910      ,MAMUL DEPO                                                  
                                   .0000,-2147480838,005        ,1240000067774       ,04400000037910      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147480838,009        ,1240000067774       ,04400000037910      ,PETEK RUSS                                                  
                                   .0000,-2147480838,003        ,1240000067774       ,04400000037910      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147480838,010        ,1240000067774       ,04400000037910      ,UKRAYNA DEPO                                                
                                   .0000,-2147480814,010        ,6000000214586       ,04400000040810      ,UKRAYNA DEPO                                                
                                   .0000,-2147480814,003        ,6000000214586       ,04400000040810      ,BULGARÝSTAN DEPO                                            
                                   .0000,-2147480814,002        ,6000000214586       ,04400000040810      ,MAMUL DEPO                                                  
                                 16.0000,-2147480807,001        ,6000000215750       ,04400000041410      ,KAMPANYA DEPO                                               
                                  6.0000,-2147480799,002        ,6000000218874       ,04400000233510      ,MAMUL DEPO                                                  
                                   .0000,-2147480799,009        ,6000000218874       ,04400000233510      ,PETEK RUSS                                                  
                                  4.0000,-2147480799,022        ,6000000218874       ,04400000233510      ,ANNA BABOK                                                  
                                  5.0000,-2147480797,022        ,6000000219260       ,04400000233610      ,ANNA BABOK                                                  
                                   .0000,-2147480797,005        ,6000000219260       ,04400000233610      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147480797,002        ,6000000219260       ,04400000233610      ,MAMUL DEPO                                                  
                                  3.0000,-2147480792,002        ,7630000014436       ,04400000239410      ,MAMUL DEPO                                                  
                                  6.0000,-2147480689,001        ,3000000900147       ,05000000074004      ,KAMPANYA DEPO                                               
                                  4.0000,-2147480686,001        ,3000000900536       ,05000000074204      ,KAMPANYA DEPO                                               
                                  6.0000,-2147480679,001        ,3000000901700       ,05000000074604      ,KAMPANYA DEPO                                               
                                  1.0000,-2147480675,001        ,3000000902486       ,05000000074804      ,KAMPANYA DEPO                                               
                                   .0000,-2147480670,002        ,3000000904015       ,05000000076001      ,MAMUL DEPO                                                  
                                   .0000,-2147480670,010        ,3000000904015       ,05000000076001      ,UKRAYNA DEPO                                                
                                  2.0000,-2147480663,001        ,7520000039693       ,05000000076205      ,KAMPANYA DEPO                                               
                                  1.0000,-2147480645,008        ,7510000007891       ,05000000384001      ,SHOWROOM                                                    
                                  2.0000,-2147480643,002        ,7520000017905       ,05000000385001      ,MAMUL DEPO                                                  
                                  9.0000,-2147480636,002        ,6000000326814       ,05000000385501      ,MAMUL DEPO                                                  
                                   .0000,-2147480636,009        ,6000000326814       ,05000000385501      ,PETEK RUSS                                                  
                                   .0000,-2147480631,009        ,7630000028396       ,05000000386101      ,PETEK RUSS                                                  
                                   .0000,-2147480631,010        ,7630000028396       ,05000000386101      ,UKRAYNA DEPO                                                
                                   .0000,-2147480631,005        ,7630000028396       ,05000000386101      ,KAZAKÝSTAN DEPO                                             
                                  4.0000,-2147480631,002        ,7630000028396       ,05000000386101      ,MAMUL DEPO                                                  
                                  1.0000,-2147480617,008        ,4000000023760       ,05004100070902      ,SHOWROOM                                                    
                                  7.0000,-2147480591,001        ,4000000033936       ,05004100074205      ,KAMPANYA DEPO                                               
                                  4.0000,-2147480588,001        ,4000000035091       ,05004100074604      ,KAMPANYA DEPO                                               
                                  9.0000,-2147480587,001        ,4000000035107       ,05004100074605      ,KAMPANYA DEPO                                               
                                  1.0000,-2147480583,099        ,4000000036623       ,05004100075001      ,Fabrika Transfer                                            
                                   .0000,-2147480582,010        ,4000000036630       ,05004100075002      ,UKRAYNA DEPO                                                
                                   .0000,-2147480582,002        ,4000000036630       ,05004100075002      ,MAMUL DEPO                                                  
                                  3.0000,-2147480578,002        ,4000000037415       ,05004100076002      ,MAMUL DEPO                                                  
                                  1.0000,-2147480576,002        ,4000000037804       ,05004100076102      ,MAMUL DEPO                                                  
                                   .0000,-2147480576,010        ,4000000037804       ,05004100076102      ,UKRAYNA DEPO                                                
                                   .0000,-2147480550,010        ,7630000036681       ,05004100386101      ,UKRAYNA DEPO                                                
                                   .0000,-2147480550,009        ,7630000036681       ,05004100386101      ,PETEK RUSS                                                  
                                   .0000,-2147480550,005        ,7630000036681       ,05004100386101      ,KAZAKÝSTAN DEPO                                             
                                  6.0000,-2147480550,002        ,7630000036681       ,05004100386101      ,MAMUL DEPO                                                  
                                  7.0000,-2147480547,001        ,4000000049135       ,05004200072704      ,KAMPANYA DEPO                                               
                                  7.0000,-2147480546,001        ,4000000049142       ,05004200072705      ,KAMPANYA DEPO                                               
                                  9.0000,-2147480544,001        ,4000000052647       ,05004200074004      ,KAMPANYA DEPO                                               
                                  9.0000,-2147480541,001        ,4000000053033       ,05004200074204      ,KAMPANYA DEPO                                               
                                  9.0000,-2147480540,001        ,4000000053040       ,05004200074205      ,KAMPANYA DEPO                                               
                                 10.0000,-2147480538,001        ,4000000054207       ,05004200074604      ,KAMPANYA DEPO                                               
                                 10.0000,-2147480537,001        ,4000000054214       ,05004200074605      ,KAMPANYA DEPO                                               
                                  1.0000,-2147480504,008        ,7630000020796       ,05004600386101      ,SHOWROOM                                                    
                                  1.0000,-2147480488,008        ,7630000012159       ,05006700383901      ,SHOWROOM                                                    
                                 -1.0000,-2147480450,099        ,7630000009623       ,05046B003839KD1     ,Fabrika Transfer                                            
                                  1.0000,-2147480448,008        ,7410000000130       ,05046B00384001      ,SHOWROOM                                                    
                                  1.0000,-2147480438,002        ,7520000017912       ,05046B00385001      ,MAMUL DEPO                                                  
                                  1.0000,-2147480435,008        ,7520000012368       ,05046B00385101      ,SHOWROOM                                                    
                                   .0000,-2147480418,005        ,7630000024831       ,05046B00386101      ,KAZAKÝSTAN DEPO                                             
                                   .0000,-2147480416,005        ,7630000039606       ,05046B003861KD1     ,KAZAKÝSTAN DEPO                                             
                                  1.0000,-2147480413,008        ,7630000045058       ,05046B00387301      ,SHOWROOM                                                    
                                  1.0000,-2147480410,008        ,7630000045041       ,05046B00387501      ,SHOWROOM                                                    
                                  2.0000,-2147480402,001        ,4000000532293       ,050W04000746W04     ,KAMPANYA DEPO                                               
                                  1.0000,-2147480390,008        ,3000000001196       ,06000000050501      ,SHOWROOM                                                    
                                  1.0000,-2147480387,008        ,3000000002360       ,06000000050801      ,SHOWROOM                                                    
                                   .0000,-2147480378,005        ,3000000002759       ,06000000050901      ,KAZAKÝSTAN DEPO                                             
                                 12.0000,-2147480378,002        ,3000000002759       ,06000000050901      ,MAMUL DEPO                                                  
                                   .0000,-2147480375,001        ,3000000004319       ,06000000051301      ,KAMPANYA DEPO                                               
                                  1.0000,-2147480374,008        ,3000000004708       ,06000000051401      ,SHOWROOM                                                    
                                 35.0000,-2147480364,002        ,3000000006658       ,06000000051901      ,MAMUL DEPO                                                  
                                  2.0000,-2147480361,010        ,3000000007044       ,06000000052001      ,UKRAYNA DEPO                                                
                                   .0000,-2147480358,001        ,3000000008638       ,06000000052404      ,KAMPANYA DEPO                                               
                                  7.0000,-2147480352,002        ,3000000010167       ,06000000053401      ,MAMUL DEPO                                                  
                                   .0000,-2147480352,005        ,3000000010167       ,06000000053401      ,KAZAKÝSTAN DEPO                                             
                                 10.0000,-2147480352,022        ,3000000010167       ,06000000053401      ,ANNA BABOK                                                  
                                  1.0000,-2147480315,008        ,7520000011392       ,06000000151604      ,SHOWROOM                                                    
                                  1.0000,-2147480313,008        ,7520000012764       ,06000000151725      ,SHOWROOM                                                    
                                  1.0000,-2147480311,008        ,7630000019677       ,060000001522222     ,SHOWROOM                                                    
                                  1.0000,-2147480309,008        ,3000000018323       ,06000000253101      ,SHOWROOM                                                    
                                 11.0000,-2147480308,002        ,7630000006509       ,060000002531222     ,MAMUL DEPO                                                  
                                  7.0000,-2147480280,030        ,1110000158294       ,06002000054301      ,TAKIMLIK DEPOSU                                             
                                  1.0000,-2147480195,001        ,3000000174517       ,06004100050520      ,KAMPANYA DEPO                                               
                                  2.0000,-2147480192,030        ,3000000175491       ,06004100050801      ,TAKIMLIK DEPOSU                                             
                                  1.0000,-2147480184,008        ,3000000175880       ,06004100050901      ,SHOWROOM                                                    
                                   .0000,-2147480184,005        ,3000000175880       ,06004100050901      ,KAZAKÝSTAN DEPO                                             
                                 11.0000,-2147480184,002        ,3000000175880       ,06004100050901      ,MAMUL DEPO                                                  
